epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2056.06,0.4817,0.38945,0.95326,0.97884,0.88312,0.96179,0.84962,0.51887,0.3764,0.80589,0.0001982,0.0001982,0.0001982
184,2067.14,0.60732,0.51739,1.04671,0.97238,0.91438,0.96601,0.85836,0.5229,0.38045,0.80546,0.0001883,0.0001883,0.0001883
185,2079.39,0.53602,0.42895,1.00458,0.96532,0.92208,0.9632,0.85515,0.52301,0.37757,0.80556,0.0001784,0.0001784,0.0001784
186,2090.49,0.55397,0.44541,0.99467,0.98264,0.90909,0.96364,0.84373,0.54592,0.38614,0.82395,0.0001685,0.0001685,0.0001685
187,2101.53,0.55693,0.45736,0.98916,0.98571,0.89552,0.95934,0.83534,0.55194,0.38977,0.83346,0.0001586,0.0001586,0.0001586
188,2112.59,0.52935,0.42772,0.97008,0.95187,0.88312,0.95152,0.83644,0.54567,0.39254,0.82952,0.0001487,0.0001487,0.0001487
189,2123.63,0.57526,0.47939,1.01103,0.94527,0.90909,0.9543,0.84081,0.53889,0.3872,0.82196,0.0001388,0.0001388,0.0001388
190,2134.91,0.5657,0.47643,1.01071,0.94597,0.90909,0.95805,0.84615,0.52775,0.36658,0.81968,0.0001289,0.0001289,0.0001289
191,2147.56,0.49673,0.3978,0.96022,0.94613,0.91239,0.95788,0.83636,0.54155,0.37338,0.82995,0.000119,0.000119,0.000119
192,2158.85,0.48581,0.36342,0.9595,0.98528,0.86929,0.9553,0.82963,0.54519,0.38372,0.82593,0.0001091,0.0001091,0.0001091
193,2170.58,0.46619,0.37778,0.96549,0.96973,0.88312,0.95604,0.83196,0.54743,0.38165,0.82654,9.92e-05,9.92e-05,9.92e-05
194,2183.9,0.47147,0.34115,0.95095,0.95911,0.91394,0.96021,0.84362,0.53106,0.37372,0.81808,8.93e-05,8.93e-05,8.93e-05
195,2194.94,0.45142,0.3549,0.94235,0.95811,0.90909,0.95928,0.84094,0.52554,0.37745,0.81803,7.94e-05,7.94e-05,7.94e-05
196,2206,0.48477,0.38398,0.97218,0.97246,0.91727,0.9592,0.84348,0.52216,0.37483,0.81568,6.95e-05,6.95e-05,6.95e-05
197,2217.02,0.44898,0.34105,0.93404,0.96503,0.92208,0.95828,0.84102,0.52708,0.37359,0.8177,5.96e-05,5.96e-05,5.96e-05
198,2228.06,0.45535,0.34953,0.95631,0.95263,0.93506,0.95824,0.83745,0.53392,0.37312,0.82128,4.97e-05,4.97e-05,4.97e-05
199,2239.05,0.4397,0.33335,0.923,0.95574,0.93506,0.9586,0.83774,0.53306,0.37297,0.82175,3.98e-05,3.98e-05,3.98e-05
200,2250.07,0.45813,0.33191,0.94847,0.94672,0.92303,0.95831,0.84055,0.52703,0.37319,0.81837,2.99e-05,2.99e-05,2.99e-05
