epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,610.578,0.54784,0.44931,0.91149,0.98004,0.90909,0.98084,0.85612,0.496,0.34205,0.83393,0.0006536,0.0006536,0.0006536
138,614.988,0.51037,0.42294,0.90268,0.98581,0.92208,0.97792,0.84584,0.55475,0.32869,0.85836,0.0006437,0.0006437,0.0006437
139,619.426,0.53764,0.40534,0.93236,0.98493,0.90909,0.97324,0.84973,0.50894,0.35835,0.86536,0.0006338,0.0006338,0.0006338
140,623.856,0.52254,0.4237,0.9046,0.97268,0.92476,0.97338,0.85031,0.50898,0.35265,0.8526,0.0006239,0.0006239,0.0006239
141,628.287,0.52936,0.3875,0.91579,0.94991,0.98511,0.98501,0.87219,0.47263,0.34156,0.83964,0.000614,0.000614,0.000614
142,632.763,0.49697,0.39372,0.88926,0.9614,0.97043,0.98393,0.87407,0.44499,0.31406,0.84288,0.0006041,0.0006041,0.0006041
143,637.188,0.5215,0.39536,0.89307,0.9892,0.93506,0.98244,0.85627,0.46503,0.31817,0.8603,0.0005942,0.0005942,0.0005942
144,641.616,0.53344,0.41689,0.90515,0.97399,0.97256,0.98956,0.86459,0.49006,0.31345,0.86517,0.0005843,0.0005843,0.0005843
145,646.009,0.51362,0.38989,0.89883,0.98648,0.94746,0.9889,0.8819,0.50269,0.32006,0.85348,0.0005744,0.0005744,0.0005744
146,650.426,0.51088,0.3797,0.89708,0.98748,0.96104,0.99302,0.86975,0.49015,0.29577,0.86248,0.0005645,0.0005645,0.0005645
147,654.832,0.53188,0.38995,0.90203,0.98187,0.98701,0.99385,0.89003,0.45468,0.28448,0.83776,0.0005546,0.0005546,0.0005546
148,659.241,0.51798,0.41278,0.92406,0.96946,1,0.99384,0.91233,0.45877,0.28289,0.82876,0.0005447,0.0005447,0.0005447
149,663.806,0.51189,0.41855,0.90478,0.98698,0.98466,0.99386,0.91185,0.42077,0.273,0.81368,0.0005348,0.0005348,0.0005348
150,668.207,0.48728,0.36843,0.88699,1,0.95966,0.98994,0.88297,0.45615,0.28765,0.85827,0.0005249,0.0005249,0.0005249
151,672.574,0.48615,0.37505,0.90414,0.98666,0.96063,0.98955,0.87794,0.48229,0.28591,0.87352,0.000515,0.000515,0.000515
152,677.01,0.49946,0.38079,0.89458,0.97118,0.97403,0.99172,0.88689,0.47867,0.27969,0.86417,0.0005051,0.0005051,0.0005051
153,681.446,0.48977,0.36538,0.88557,0.98235,0.98701,0.9933,0.86729,0.51693,0.28815,0.85503,0.0004952,0.0004952,0.0004952
154,685.917,0.50277,0.41684,0.90613,1,0.97108,0.9945,0.87698,0.49427,0.28172,0.86034,0.0004853,0.0004853,0.0004853
155,690.317,0.50123,0.37888,0.90969,0.99596,0.97403,0.99438,0.88547,0.49315,0.27533,0.87878,0.0004754,0.0004754,0.0004754
156,694.733,0.494,0.36794,0.89201,0.99838,0.94805,0.99211,0.86627,0.49034,0.30165,0.84294,0.0004655,0.0004655,0.0004655
157,699.133,0.46294,0.35371,0.89204,0.97209,0.98701,0.99339,0.90244,0.44458,0.2726,0.82484,0.0004556,0.0004556,0.0004556
158,703.593,0.46566,0.37025,0.86557,0.98695,0.98189,0.99411,0.90749,0.45869,0.27109,0.85543,0.0004457,0.0004457,0.0004457
159,708,0.45347,0.36931,0.87877,0.95462,1,0.99299,0.88784,0.51931,0.29305,0.88212,0.0004358,0.0004358,0.0004358
160,712.494,0.49158,0.37085,0.88872,0.99521,0.93506,0.99156,0.88821,0.49598,0.30886,0.87941,0.0004259,0.0004259,0.0004259
161,716.897,0.48325,0.36058,0.87215,0.97397,0.97196,0.9931,0.89173,0.45564,0.27758,0.84111,0.000416,0.000416,0.000416
162,721.305,0.4676,0.36143,0.87701,0.97425,0.98258,0.99349,0.87508,0.50838,0.27085,0.84268,0.0004061,0.0004061,0.0004061
163,725.722,0.48907,0.38658,0.89078,0.96018,0.98701,0.99264,0.87436,0.51208,0.28905,0.84123,0.0003962,0.0003962,0.0003962
164,730.125,0.43356,0.33752,0.87413,0.9986,0.93506,0.99017,0.8991,0.42529,0.25777,0.80908,0.0003863,0.0003863,0.0003863
165,734.506,0.46064,0.35389,0.89089,0.99834,0.93506,0.9883,0.89704,0.41974,0.25552,0.80708,0.0003764,0.0003764,0.0003764
166,738.95,0.46136,0.3418,0.89789,0.99962,0.93506,0.98729,0.89838,0.43645,0.27026,0.81337,0.0003665,0.0003665,0.0003665
167,743.343,0.49159,0.39902,0.88872,0.99497,0.93506,0.98831,0.90078,0.44256,0.26891,0.81804,0.0003566,0.0003566,0.0003566
168,747.768,0.45107,0.35003,0.86787,0.99795,0.93506,0.99098,0.89925,0.46096,0.26885,0.81914,0.0003467,0.0003467,0.0003467
169,752.19,0.43967,0.3336,0.86736,1,0.94602,0.99164,0.90125,0.4424,0.25902,0.81625,0.0003368,0.0003368,0.0003368
170,756.601,0.42819,0.33525,0.87782,0.99833,0.93506,0.99132,0.88516,0.45378,0.27044,0.85096,0.0003269,0.0003269,0.0003269
171,760.985,0.43245,0.35174,0.86048,0.95051,0.99769,0.99226,0.88978,0.44623,0.26539,0.85723,0.000317,0.000317,0.000317
172,765.425,0.44291,0.34981,0.89406,0.94803,1,0.99261,0.88824,0.46726,0.25954,0.86841,0.0003071,0.0003071,0.0003071
173,769.809,0.42805,0.35129,0.8845,0.95931,0.98701,0.99272,0.89017,0.47192,0.26665,0.85695,0.0002972,0.0002972,0.0002972
174,774.199,0.43718,0.33966,0.87082,0.95703,0.97403,0.99102,0.90649,0.42566,0.26157,0.83008,0.0002873,0.0002873,0.0002873
175,778.581,0.42468,0.33,0.87582,0.96199,0.98602,0.99223,0.91013,0.42857,0.26251,0.83845,0.0002774,0.0002774,0.0002774
176,783.024,0.43645,0.33096,0.87661,1,0.97346,0.99402,0.90463,0.44068,0.25463,0.86042,0.0002675,0.0002675,0.0002675
177,787.416,0.42261,0.33032,0.88135,1,0.97237,0.99401,0.9051,0.43727,0.25929,0.86413,0.0002576,0.0002576,0.0002576
