epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,323.184,0.05901,0.08033,0.73997,0.73469,0.78261,0.82313,0.73091,0.89555,2.00572,1.05739,0.00162875,0.00162875,0.00162875
77,327.389,0.05558,0.07403,0.73673,0.92101,0.6087,0.78319,0.69569,0.89302,1.97146,1.04757,0.0016238,0.0016238,0.0016238
78,331.699,0.05928,0.07465,0.73841,0.80851,0.82609,0.85236,0.74243,0.93051,1.8978,1.05444,0.00161885,0.00161885,0.00161885
79,335.925,0.06139,0.08132,0.73892,0.84444,0.82609,0.85773,0.735,0.942,1.92617,1.06734,0.0016139,0.0016139,0.0016139
80,340.172,0.06119,0.07661,0.73797,0.79167,0.82609,0.84941,0.71917,0.90859,1.94543,1.06585,0.00160895,0.00160895,0.00160895
81,344.399,0.06734,0.08328,0.73628,0.75,0.84783,0.85642,0.73258,0.9112,1.79533,1.07267,0.001604,0.001604,0.001604
82,348.624,0.0597,0.08271,0.74108,0.73077,0.82609,0.84968,0.74224,0.88673,1.75464,1.06243,0.00159905,0.00159905,0.00159905
83,352.823,0.0598,0.07826,0.73784,0.75,0.78261,0.83417,0.73021,0.88522,1.81689,1.06063,0.0015941,0.0015941,0.0015941
84,357.03,0.06364,0.07831,0.74108,0.77273,0.73913,0.81266,0.70972,0.92396,2.0073,1.07643,0.00158915,0.00158915,0.00158915
85,361.209,0.05469,0.07413,0.74051,0.74468,0.76087,0.8223,0.71459,0.96525,1.98132,1.10297,0.0015842,0.0015842,0.0015842
86,365.431,0.06557,0.08185,0.73866,0.93191,0.59521,0.8047,0.68228,0.94606,1.96735,1.09141,0.00157925,0.00157925,0.00157925
87,369.697,0.06401,0.08107,0.74169,0.72917,0.76087,0.81233,0.69318,0.94336,2.0168,1.08484,0.0015743,0.0015743,0.0015743
88,373.928,0.06574,0.08083,0.73659,0.76087,0.76087,0.81316,0.7068,0.90276,2.12724,1.05378,0.00156935,0.00156935,0.00156935
89,378.122,0.06991,0.08287,0.73991,0.81395,0.76087,0.82106,0.69611,0.90291,2.11827,1.05876,0.0015644,0.0015644,0.0015644
90,382.386,0.06824,0.08362,0.73823,0.82927,0.73913,0.81595,0.69633,0.89966,2.15046,1.03874,0.00155945,0.00155945,0.00155945
91,386.573,0.05937,0.0769,0.73855,0.77273,0.73913,0.81084,0.7069,0.91576,2.1172,1.05228,0.0015545,0.0015545,0.0015545
92,390.821,0.05915,0.07577,0.73814,0.71154,0.80435,0.83657,0.74127,0.916,1.90115,1.0574,0.00154955,0.00154955,0.00154955
93,395.061,0.05808,0.07435,0.73755,0.93809,0.65898,0.83634,0.73296,0.91374,1.8206,1.05439,0.0015446,0.0015446,0.0015446
94,399.34,0.05417,0.07298,0.73867,0.72,0.78261,0.83109,0.72229,0.91758,1.96064,1.0548,0.00153965,0.00153965,0.00153965
95,403.528,0.05869,0.07764,0.73919,0.85243,0.73913,0.83038,0.7095,0.92039,1.92026,1.05553,0.0015347,0.0015347,0.0015347
96,407.786,0.06043,0.07895,0.73755,0.93758,0.65309,0.8301,0.69327,0.96683,1.97678,1.09263,0.00152975,0.00152975,0.00152975
97,412.005,0.05797,0.07771,0.73929,0.73469,0.78261,0.82863,0.69062,0.9613,2.10412,1.09174,0.0015248,0.0015248,0.0015248
98,416.247,0.05689,0.07145,0.73895,0.78261,0.78261,0.83163,0.70686,0.94709,2.14758,1.09636,0.00151985,0.00151985,0.00151985
99,420.437,0.05211,0.06794,0.73862,0.76087,0.76087,0.8192,0.69119,0.95313,2.26612,1.09892,0.0015149,0.0015149,0.0015149
100,424.649,0.05374,0.07198,0.73835,0.73913,0.73913,0.80737,0.67997,0.93107,2.33826,1.06019,0.00150995,0.00150995,0.00150995
101,428.83,0.05941,0.07423,0.73814,0.72917,0.76087,0.8172,0.69898,0.94789,2.29362,1.06816,0.001505,0.001505,0.001505
102,433.093,0.06176,0.07573,0.73767,0.85,0.73913,0.82461,0.67619,0.99219,2.57995,1.0825,0.00150005,0.00150005,0.00150005
103,437.307,0.0573,0.07528,0.74006,0.89189,0.71739,0.82103,0.67843,0.98795,2.59872,1.08297,0.0014951,0.0014951,0.0014951
104,441.539,0.05282,0.07319,0.7368,0.87179,0.73913,0.82915,0.69807,0.93518,2.42872,1.06604,0.00149015,0.00149015,0.00149015
105,445.761,0.04959,0.07063,0.73843,0.80952,0.73913,0.82004,0.69232,0.93807,2.3647,1.07192,0.0014852,0.0014852,0.0014852
